# Qz (1/angstrom)  R  sR
8.000000000000000167e-03 1.007528046687608952e-01 2.953269400266327581e-03
9.333333333333334106e-03 1.572583517379290974e-01 4.744889095853950176e-03
1.066666666666666631e-02 2.190450883612067301e-01 6.348290158922448474e-03
1.200000000000000025e-02 1.817726548209979698e-01 5.333047055155122271e-03
1.333333333333333245e-02 1.700993783671900794e-01 4.838694817206525695e-03
1.466666666666666639e-02 1.539094991606667073e-01 4.518230715159094954e-03
1.600000000000000033e-02 1.354415289972342729e-01 4.264358150216949334e-03
1.733333333333333254e-02 1.342962108592117287e-01 4.036995014532265835e-03
1.866666666666666474e-02 1.227038410099842297e-01 3.815260616836199312e-03
2.000000000000000042e-02 1.176659451520821187e-01 3.585730713023881338e-03
2.133333333333333262e-02 1.163308261281947587e-01 3.338564763918748599e-03
2.266666666666666829e-02 1.041684027537248536e-01 3.066403995854867417e-03
2.400000000000000050e-02 9.022380436698591855e-02 2.764683779577930840e-03
2.533333333333333270e-02 7.862819405015539220e-02 2.432831941156086541e-03
2.666666666666666491e-02 6.926198949118184123e-02 2.075818194789780333e-03
2.800000000000000058e-02 5.476494393947105993e-02 1.705182012707162978e-03
2.933333333333333279e-02 4.371604781302679960e-02 1.338429655907041925e-03
3.066666666666666499e-02 3.351430919901606659e-02 9.961054459564167105e-04
3.200000000000000067e-02 2.404199231537985579e-02 6.970987714316889813e-04
3.333333333333333287e-02 1.541282094899675166e-02 4.540916239051047713e-04
3.466666666666666508e-02 8.419121830050425859e-03 2.712167368097655575e-04
3.600000000000000422e-02 4.866438123017920343e-03 1.446721420904415584e-04
3.733333333333332948e-02 2.184334737089637605e-03 6.538873658233344843e-05
3.866666666666666863e-02 7.480584982595504936e-04 2.216651973245298166e-05
4.000000000000000083e-02 1.437357498433520478e-04 4.112664642903217370e-06
4.133333333333333304e-02 6.269007326684950790e-05 2.004793178707047923e-06
4.266666666666666524e-02 2.865889630817411481e-04 8.752884696178654547e-06
4.399999999999999745e-02 6.550303833826847787e-04 1.930862386371530147e-05
4.533333333333332965e-02 9.631658244066027561e-04 3.033427008241416770e-05
4.666666666666666879e-02 1.385728562476485660e-03 3.980916777581890430e-05
4.800000000000000100e-02 1.573018053011269015e-03 4.667475297322238204e-05
4.933333333333333320e-02 1.727633637372023986e-03 5.054528427436336515e-05
5.066666666666666541e-02 1.686791702169595239e-03 5.148561259012480502e-05
5.199999999999999761e-02 1.702067580113456003e-03 4.984516191675345741e-05
5.333333333333332982e-02 1.587135771138159556e-03 4.613524715474374467e-05
5.466666666666666202e-02 1.374157060934677209e-03 4.093870012507680326e-05
5.600000000000000117e-02 1.169622308953436338e-03 3.484364780409830557e-05
5.733333333333333337e-02 9.542071375089862875e-04 2.839591481744609854e-05
5.866666666666666557e-02 7.164976311395233151e-04 2.206645809742515836e-05
5.999999999999999778e-02 5.386531942509326619e-04 1.623143388812568893e-05
6.133333333333332998e-02 3.703997764791592249e-04 1.116307189423245952e-05
6.266666666666666219e-02 2.370178599298105031e-04 7.029681693010564393e-06
6.400000000000000133e-02 1.340037966314343190e-04 3.903043182621346832e-06
6.533333333333332660e-02 5.716856891883270394e-05 1.771306833428139153e-06
6.666666666666666574e-02 1.844625167704147395e-05 5.554707159785059965e-07
6.800000000000000488e-02 4.441357711528022514e-06 1.275710080193205838e-07
6.933333333333333015e-02 1.071971812064922420e-05 3.289291796014142583e-07
7.066666666666665542e-02 3.209209197047745474e-05 9.871123536089981223e-07
7.200000000000000844e-02 6.474504632760995197e-05 1.930634013376320455e-06
7.333333333333333370e-02 1.025604519999324173e-04 3.000798661515613774e-06
7.466666666666665897e-02 1.353942129095416121e-04 4.060434544764981782e-06
7.599999999999998423e-02 1.732954268357779178e-04 4.999537169031312049e-06
7.733333333333333726e-02 1.961847617845852187e-04 5.738052975700706681e-06
7.866666666666666252e-02 2.127803051638275087e-04 6.226169716693550195e-06
7.999999999999998779e-02 2.183218588359995497e-04 6.442557935201045315e-06
8.133333333333334081e-02 2.279107827402499539e-04 6.391039775753467422e-06
8.266666666666666607e-02 2.019546328883078804e-04 6.096159940720307629e-06
8.399999999999999134e-02 1.753877097453329192e-04 5.598109401755303868e-06
8.533333333333334436e-02 1.728490010012067517e-04 4.947365070275968397e-06
8.666666666666666963e-02 1.380682774156448791e-04 4.199714530999939949e-06
8.799999999999999489e-02 1.140730814567600827e-04 3.411152544137300506e-06
8.933333333333332016e-02 9.124993726152226591e-05 2.634016764123891206e-06
9.066666666666667318e-02 6.072257135519556961e-05 1.913662668736402492e-06
9.199999999999999845e-02 4.126117502474644250e-05 1.286128630253563915e-06
9.333333333333332371e-02 2.464822992743742941e-05 7.767612157382617825e-07
9.466666666666667673e-02 1.300805868990023634e-05 3.997658169802781140e-07
9.600000000000000200e-02 5.356127149208341696e-06 1.585921273381317201e-07
9.733333333333332726e-02 1.591982395813902045e-06 4.702005169047973194e-08
9.866666666666665253e-02 1.706746190254171456e-06 5.078149721359232735e-08
1.000000000000000056e-01 4.773339088185987279e-06 1.495380398780969620e-07
1.013333333333333308e-01 9.897442493022866688e-06 3.190332704228019704e-07
1.026666666666666561e-01 1.780398721376930520e-05 5.332500947762536672e-07
1.040000000000000091e-01 2.518591650492778427e-05 7.664249224476511593e-07
1.053333333333333344e-01 3.361698178729349720e-05 9.947995508378553946e-07
1.066666666666666596e-01 4.077510951086607538e-05 1.198024554907400912e-06
1.079999999999999849e-01 4.552677179032260055e-05 1.360162230472498603e-06
1.093333333333333379e-01 5.012660576403459684e-05 1.470270143505473408e-06
1.106666666666666632e-01 5.110153064570546782e-05 1.522576166114266844e-06
1.119999999999999885e-01 5.134643196822854741e-05 1.516281145477262508e-06
1.133333333333333415e-01 4.747617465830521113e-05 1.455045182847769484e-06
1.146666666666666667e-01 4.463245108405789895e-05 1.346227467082781511e-06
1.159999999999999920e-01 4.023471123264161690e-05 1.199957647518279284e-06
1.173333333333333173e-01 3.511423690670630504e-05 1.028119077817123801e-06
1.186666666666666703e-01 2.777866275678767680e-05 8.433213933226984112e-07
1.199999999999999956e-01 2.227397560266068137e-05 6.579324820953016552e-07
1.213333333333333208e-01 1.597916664254661170e-05 4.832288283145328242e-07
1.226666666666666738e-01 1.091834395770022714e-05 3.287094353144487512e-07
1.239999999999999991e-01 6.887338736991865434e-06 2.016031524920293201e-07
1.253333333333333244e-01 3.340351128440268230e-06 1.065833450927718424e-07
1.266666666666666496e-01 1.463717126803408988e-06 4.568853130034033272e-08
1.280000000000000027e-01 5.881997961615234001e-07 1.846714590461363399e-08
1.293333333333333279e-01 6.857057984571196680e-07 2.211974366523686281e-08
1.306666666666666532e-01 1.701367205018803992e-06 5.210116722106288193e-08
1.320000000000000062e-01 3.492999864241714603e-06 1.024858058137199515e-07
1.333333333333333315e-01 5.503821082625335375e-06 1.665379527543910645e-07
1.346666666666666567e-01 7.955450596612713394e-06 2.372557130903818383e-07
1.360000000000000098e-01 1.059807236400316402e-05 3.078816679312774017e-07
1.373333333333333350e-01 1.290597782263722626e-05 3.723484773852549928e-07
1.386666666666666603e-01 1.415840904620301583e-05 4.256350973333881385e-07
1.400000000000000133e-01 1.609534352654533548e-05 4.640176725731832458e-07
1.413333333333333386e-01 1.621829397454471562e-05 4.852078020329178800e-07
1.426666666666666639e-01 1.587033743462086622e-05 4.883791582282670671e-07
1.439999999999999891e-01 1.552122944192228855e-05 4.740908767816654892e-07
1.453333333333333421e-01 1.414653781401564062e-05 4.441223134538681079e-07
1.466666666666666674e-01 1.301826040420639851e-05 4.012384147119141744e-07
1.479999999999999927e-01 1.150534861508465464e-05 3.489079040197437945e-07
1.493333333333333457e-01 9.933765042361007673e-06 2.909977092754138739e-07
1.506666666666666710e-01 8.113854683736707309e-06 2.314666173503457221e-07
1.519999999999999962e-01 5.562031195432281614e-06 1.740792077582149680e-07
1.533333333333333492e-01 4.119918280027462889e-06 1.221579385885165474e-07
1.546666666666666745e-01 2.531339545498620342e-06 7.838714440552982691e-08
1.559999999999999998e-01 1.510475390185554071e-06 4.467800612282128617e-08
1.573333333333333250e-01 7.337241119796921424e-07 2.209862841490182638e-08
1.586666666666666781e-01 3.423860559455051005e-07 1.086856102959510645e-08
1.600000000000000033e-01 3.567575149171467956e-07 1.041274193708904071e-08
1.613333333333333286e-01 6.370957478418122976e-07 1.946618409280882712e-08
1.626666666666666816e-01 1.187928772811707295e-06 3.621796661461974208e-08
1.640000000000000069e-01 1.886817482226232735e-06 5.848134113771266685e-08
1.653333333333333321e-01 2.740990010100866872e-06 8.387606143231342599e-08
1.666666666666666574e-01 3.714050285203545527e-06 1.100093500775490443e-07
1.680000000000000104e-01 4.462623715355420957e-06 1.346431249439114636e-07
1.693333333333333357e-01 5.245524653001244682e-06 1.558292846488293914e-07
1.706666666666666610e-01 5.797230945146113261e-06 1.720488808566032506e-07
1.720000000000000140e-01 6.315639180347299995e-06 1.822485165816315026e-07
